zone_id,week,zone_type,temporal_profile,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred
Zone_46,39,University_District,GRADUAL_IMPROVEMENT,8049,51,42.23,31.23,0.74,42.49,44.1,8,Light Rain,Moderate,0,1,1
Zone_47,39,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,27.76,0.479,22.44,60.28,2,Normal,Good,0,0,0
Zone_48,39,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,16.0,0.222,11.07,62.28,0,Normal,Good,0,0,0
Zone_49,39,University_District,STABLE,11539,59,59.0,55.02,0.933,53.87,47.9,3,Normal,Good,0,0,0
Zone_50,39,University_District,GRADUAL_DETERIORATION,11592,68,68.0,68.34,1.005,58.67,44.43,4,Normal,Good,0,0,0
Zone_01,40,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,39.74,61.02,1.535,100.0,19.16,14,Light Rain,Moderate,1,1,1
Zone_02,40,Residential,STABLE,12426,92,92.0,36.04,0.392,17.99,60.0,3,Normal,Good,0,1,1
Zone_03,40,University_District,EVENT_SENSITIVE,7685,63,63.0,28.14,0.447,17.35,61.47,3,Normal,Good,0,0,0
Zone_04,40,Highway_Junction,GRADUAL_DETERIORATION,2415,72,57.6,44.33,0.77,47.58,50.17,8,Normal,Good,1,0,0
Zone_05,40,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,52.8,42.32,0.802,46.73,52.31,16,Normal,Good,1,1,1
Zone_06,40,University_District,STABLE,8747,86,86.0,41.18,0.479,23.95,59.05,3,Normal,Good,0,0,0
Zone_07,40,University_District,GRADUAL_DETERIORATION,7267,42,42.0,54.11,1.288,81.56,35.38,6,Normal,Good,0,0,0
Zone_08,40,Highway_Junction,PERIODIC_SPIKE,2040,43,32.04,27.67,0.864,59.44,39.84,7,Light Rain,Moderate,1,3,1
Zone_09,40,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,82.8,16.54,0.2,15.0,65.48,4,Normal,Good,1,0,0
Zone_10,40,Residential,GRADUAL_DETERIORATION,15099,47,38.92,53.18,1.366,94.59,23.0,8,Light Rain,Moderate,0,5,1
Zone_11,40,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,21.73,0.505,23.69,56.39,4,Normal,Good,0,0,0
Zone_12,40,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,54.4,59.94,1.102,71.84,38.96,18,Normal,Good,1,2,1
Zone_13,40,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,12.46,0.166,8.47,64.3,1,Normal,Good,0,0,0
Zone_14,40,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,53.29,0.538,27.64,56.5,3,Normal,Good,0,0,0
Zone_15,40,Residential,GRADUAL_DETERIORATION,14863,86,86.0,67.18,0.781,43.52,53.4,3,Normal,Good,0,0,0
Zone_16,40,Highway_Junction,GRADUAL_DETERIORATION,1963,84,67.2,28.78,0.428,19.97,60.37,7,Normal,Good,1,0,0
Zone_17,40,Residential,EVENT_SENSITIVE,8064,48,48.0,21.88,0.456,24.82,58.0,2,Normal,Good,0,0,0
Zone_18,40,Industrial_Corridor,STABLE,3295,90,74.52,10.48,0.141,6.82,55.17,3,Light Rain,Moderate,0,0,0
Zone_19,40,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,18.18,0.224,11.77,63.22,2,Normal,Good,0,0,0
Zone_20,40,Commercial_Downtown,STABLE,3700,73,58.4,26.51,0.454,20.87,61.45,8,Normal,Good,1,0,0
Zone_21,40,Residential,GRADUAL_DETERIORATION,11645,74,74.0,54.87,0.741,38.0,53.24,6,Normal,Good,0,0,0
Zone_22,40,University_District,GRADUAL_DETERIORATION,7570,76,76.0,45.36,0.597,27.72,59.07,0,Normal,Good,0,0,0
Zone_23,40,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,6.22,0.117,5.54,64.93,3,Normal,Good,0,0,0
Zone_24,40,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,79.2,42.14,0.532,30.74,60.15,7,Normal,Good,1,0,0
Zone_25,40,Residential,STABLE,10790,71,58.79,28.54,0.485,24.09,53.68,3,Light Rain,Moderate,0,0,0
Zone_26,40,University_District,STABLE,7678,75,75.0,35.88,0.478,20.07,61.7,2,Normal,Good,0,0,0
Zone_27,40,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,19.59,0.269,13.81,63.49,4,Normal,Good,1,0,0
Zone_28,40,Highway_Junction,PERIODIC_SPIKE,1845,83,74.7,21.99,0.294,9.22,65.02,9,Normal,Good,1,0,0
Zone_29,40,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,40.76,0.434,18.01,58.12,1,Normal,Good,0,0,0
Zone_30,40,Highway_Junction,GRADUAL_DETERIORATION,2448,66,52.8,34.71,0.657,31.99,55.82,16,Normal,Good,1,1,1
Zone_31,40,Commercial_Downtown,EVENT_SENSITIVE,9364,45,32.4,71.4,2.204,100.0,25.54,12,Normal,Good,1,0,0
Zone_32,40,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,64.8,46.66,0.72,27.94,58.53,4,Normal,Good,1,0,0
Zone_33,40,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,50.4,41.14,0.816,42.32,51.57,11,Normal,Good,1,0,0
Zone_34,40,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,28.42,0.557,23.57,57.46,2,Normal,Good,0,0,0
Zone_35,40,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,32.01,0.337,12.31,66.47,2,Normal,Good,0,0,0
Zone_36,40,Residential,PERIODIC_SPIKE,12737,62,55.8,38.4,0.688,35.62,53.89,4,Normal,Good,1,0,0
Zone_37,40,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,35.37,0.384,17.4,61.52,1,Normal,Good,0,0,0
Zone_38,40,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,75.2,58.95,0.784,37.26,53.89,3,Normal,Good,1,0,0
Zone_39,40,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,28.31,0.643,32.29,55.54,3,Normal,Good,0,0,0
Zone_40,40,University_District,PERIODIC_SPIKE,7930,55,49.5,39.51,0.798,45.31,48.77,3,Normal,Good,1,0,0
Zone_41,40,Highway_Junction,GRADUAL_DETERIORATION,2549,42,33.6,45.94,1.367,87.75,31.44,12,Normal,Good,1,2,1
Zone_42,40,University_District,PERIODIC_SPIKE,7369,58,52.2,34.31,0.657,35.64,56.51,11,Normal,Good,1,0,0
Zone_43,40,Commercial_Downtown,STABLE,3988,78,62.4,27.55,0.442,24.09,60.07,4,Normal,Good,1,0,0
Zone_44,40,Suburban_LowDensity,STABLE,3720,70,70.0,8.47,0.121,7.93,62.96,0,Normal,Good,0,0,0
Zone_45,40,Highway_Junction,GRADUAL_DETERIORATION,2987,87,69.6,48.14,0.692,36.55,53.76,8,Normal,Good,1,1,1
Zone_46,40,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,28.32,0.555,26.65,62.04,2,Normal,Good,0,0,0
Zone_47,40,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,28.57,0.493,24.55,55.82,4,Normal,Good,0,0,0
Zone_48,40,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,22.61,0.314,8.98,65.72,4,Normal,Good,0,0,0
Zone_49,40,University_District,STABLE,11539,59,48.85,51.48,1.054,77.47,27.11,12,Light Rain,Moderate,0,1,1
Zone_50,40,University_District,GRADUAL_DETERIORATION,11592,68,68.0,68.51,1.008,65.85,46.47,1,Normal,Good,0,3,1
Zone_01,41,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,56.07,0.934,54.92,48.11,8,Normal,Good,0,2,1
Zone_02,41,Residential,STABLE,12426,92,92.0,34.37,0.374,21.25,59.0,6,Normal,Good,0,0,0
Zone_03,41,University_District,EVENT_SENSITIVE,7685,63,52.16,28.79,0.552,27.35,51.65,4,Light Rain,Moderate,0,0,0
Zone_04,41,Highway_Junction,GRADUAL_DETERIORATION,2415,72,59.62,41.77,0.701,38.16,47.74,4,Light Rain,Moderate,0,0,0
Zone_05,41,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,31.47,0.477,19.73,60.63,7,Normal,Good,0,0,0
Zone_06,41,University_District,STABLE,8747,86,86.0,46.04,0.535,23.92,57.7,5,Normal,Good,0,0,0
Zone_07,41,University_District,GRADUAL_DETERIORATION,7267,42,42.0,44.59,1.062,70.03,43.26,6,Normal,Good,0,4,1
Zone_08,41,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,29.38,0.683,36.46,56.69,5,Normal,Good,0,0,0
Zone_09,41,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,15.22,0.165,11.38,62.47,1,Normal,Good,0,0,0
Zone_10,41,Residential,GRADUAL_DETERIORATION,15099,47,47.0,59.27,1.261,80.23,36.48,10,Normal,Good,0,3,1
Zone_11,41,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,27.63,0.643,33.55,57.21,8,Normal,Good,0,0,0
Zone_12,41,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,49.46,0.727,40.42,48.44,8,Normal,Good,0,0,0
Zone_13,41,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,16.98,0.226,14.83,62.88,0,Normal,Good,0,0,0
Zone_14,41,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,51.88,0.524,26.14,57.26,4,Normal,Good,0,0,0
Zone_15,41,Residential,GRADUAL_DETERIORATION,14863,86,86.0,59.66,0.694,35.29,54.84,3,Normal,Good,0,0,0
Zone_16,41,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,24.3,0.289,8.68,62.72,4,Normal,Good,0,0,0
Zone_17,41,Residential,EVENT_SENSITIVE,8064,48,48.0,21.69,0.452,19.98,60.28,1,Normal,Good,0,0,0
Zone_18,41,Industrial_Corridor,STABLE,3295,90,90.0,10.01,0.111,7.63,62.95,1,Normal,Good,0,0,0
Zone_19,41,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,17.58,0.217,10.37,64.78,6,Normal,Good,0,2,1
Zone_20,41,Commercial_Downtown,STABLE,3700,73,73.0,30.27,0.415,15.11,65.26,5,Normal,Good,0,1,1
Zone_21,41,Residential,GRADUAL_DETERIORATION,11645,74,61.27,57.46,0.938,67.32,32.56,7,Light Rain,Moderate,0,2,1
Zone_22,41,University_District,GRADUAL_DETERIORATION,7570,76,76.0,44.55,0.586,29.23,58.72,2,Normal,Good,0,0,0
Zone_23,41,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,6.29,0.119,10.26,66.47,1,Normal,Good,0,0,0
Zone_24,41,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,34.76,0.351,22.11,57.02,5,Normal,Good,0,0,0
Zone_25,41,Residential,STABLE,10790,71,71.0,28.74,0.405,18.39,60.96,2,Normal,Good,0,0,0
Zone_26,41,University_District,STABLE,7678,75,75.0,36.77,0.49,23.54,63.22,3,Normal,Good,0,0,0
Zone_27,41,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,13.64,0.168,12.47,63.64,2,Normal,Good,0,0,0
Zone_28,41,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,17.91,0.216,7.36,65.3,4,Normal,Good,0,0,0
Zone_29,41,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,42.18,0.449,22.64,56.52,2,Normal,Good,0,1,1
Zone_30,41,Highway_Junction,GRADUAL_DETERIORATION,2448,66,54.65,22.82,0.418,22.52,52.73,3,Light Rain,Moderate,0,0,0
Zone_31,41,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,62.3,1.384,87.79,30.27,15,Normal,Good,0,3,1
Zone_32,41,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,36.91,0.456,21.72,65.37,4,Normal,Good,0,0,0
Zone_33,41,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,33.33,0.529,25.66,56.34,8,Normal,Good,0,0,0
Zone_34,41,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,26.77,0.525,24.63,59.47,4,Normal,Good,0,0,0
Zone_35,41,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,35.12,0.37,16.71,63.0,2,Normal,Good,0,0,0
Zone_36,41,Residential,PERIODIC_SPIKE,12737,62,51.34,36.67,0.714,42.85,44.32,8,Light Rain,Moderate,0,1,1
Zone_37,41,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,34.39,0.374,10.29,64.08,2,Normal,Good,0,0,0
Zone_38,41,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,56.12,0.597,28.97,57.62,2,Normal,Good,0,0,0
Zone_39,41,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,32.6,0.741,41.77,53.22,7,Normal,Good,0,0,0
Zone_40,41,University_District,PERIODIC_SPIKE,7930,55,55.0,42.03,0.764,42.64,53.16,8,Normal,Good,0,0,0
Zone_41,41,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,37.5,0.893,54.05,49.4,4,Normal,Good,0,0,0
Zone_42,41,University_District,PERIODIC_SPIKE,7369,58,58.0,29.54,0.509,20.91,59.17,5,Normal,Good,0,0,0
Zone_43,41,Commercial_Downtown,STABLE,3988,78,78.0,28.71,0.368,19.43,60.25,5,Normal,Good,0,0,0
Zone_44,41,Suburban_LowDensity,STABLE,3720,70,70.0,8.02,0.115,6.73,61.27,3,Normal,Good,0,0,0
Zone_45,41,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,37.37,0.43,17.82,60.22,2,Normal,Good,0,0,0
Zone_46,41,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,27.5,0.539,27.72,60.88,4,Normal,Good,0,0,0
Zone_47,41,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,31.21,0.538,27.87,59.03,3,Normal,Good,0,0,0
Zone_48,41,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,14.05,0.195,9.62,62.91,3,Normal,Good,0,0,0
Zone_49,41,University_District,STABLE,11539,59,59.0,46.65,0.791,47.39,48.47,5,Normal,Good,0,1,1
Zone_50,41,University_District,GRADUAL_DETERIORATION,11592,68,68.0,70.66,1.039,66.64,43.29,7,Normal,Good,0,0,0
Zone_01,42,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,58.92,0.982,60.09,47.84,12,Normal,Good,0,1,1
Zone_02,42,Residential,STABLE,12426,92,92.0,41.21,0.448,19.94,62.73,1,Normal,Good,0,0,0
Zone_03,42,University_District,EVENT_SENSITIVE,7685,63,55.44,39.64,0.715,39.98,53.12,11,Normal,Good,1,0,0
Zone_04,42,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,40.45,0.562,26.67,59.14,5,Normal,Good,0,0,0
Zone_05,42,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,26.63,0.403,17.13,60.2,4,Normal,Good,0,0,0
Zone_06,42,University_District,STABLE,8747,86,71.21,41.38,0.581,32.22,49.08,6,Light Rain,Moderate,0,0,0
Zone_07,42,University_District,GRADUAL_DETERIORATION,7267,42,42.0,44.98,1.071,66.11,42.35,12,Normal,Good,0,1,1
Zone_08,42,Highway_Junction,PERIODIC_SPIKE,2040,43,35.6,14.98,0.421,20.08,55.21,6,Light Rain,Moderate,0,0,0
Zone_09,42,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,76.18,6.62,0.087,9.23,57.52,3,Light Rain,Moderate,0,0,0
Zone_10,42,Residential,GRADUAL_DETERIORATION,15099,47,38.92,58.01,1.49,100.0,23.44,9,Light Rain,Moderate,0,1,1
Zone_11,42,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,31.58,0.734,37.84,58.51,3,Normal,Good,0,0,0
Zone_12,42,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,40.71,0.599,32.76,54.74,4,Normal,Good,0,0,0
Zone_13,42,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,66.0,14.67,0.222,11.67,60.76,4,Normal,Good,1,0,0
Zone_14,42,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,48.85,0.493,25.87,60.58,5,Normal,Good,0,0,0
Zone_15,42,Residential,GRADUAL_DETERIORATION,14863,86,86.0,57.09,0.664,38.54,56.71,9,Normal,Good,0,0,0
Zone_16,42,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,25.27,0.301,11.09,60.89,1,Normal,Good,0,0,0
Zone_17,42,Residential,EVENT_SENSITIVE,8064,48,42.24,28.99,0.686,40.95,52.87,7,Normal,Good,1,0,0
Zone_18,42,Industrial_Corridor,STABLE,3295,90,90.0,13.97,0.155,10.3,65.16,1,Normal,Good,0,0,0
Zone_19,42,Industrial_Corridor,EVENT_SENSITIVE,4136,81,71.28,18.1,0.254,13.48,66.36,10,Normal,Good,1,0,0
Zone_20,42,Commercial_Downtown,STABLE,3700,73,73.0,20.85,0.286,13.14,65.77,6,Normal,Good,0,0,0
Zone_21,42,Residential,GRADUAL_DETERIORATION,11645,74,74.0,60.11,0.812,50.66,47.57,7,Normal,Good,0,0,0
Zone_22,42,University_District,GRADUAL_DETERIORATION,7570,76,76.0,40.45,0.532,23.2,58.48,3,Normal,Good,0,0,0
Zone_23,42,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,38.62,14.01,0.363,16.75,51.77,7,Light Rain,Moderate,1,0,0
Zone_24,42,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,30.14,0.304,14.68,61.76,5,Normal,Good,0,0,0
Zone_25,42,Residential,STABLE,10790,71,71.0,31.56,0.445,20.43,61.39,3,Normal,Good,0,0,0
Zone_26,42,University_District,STABLE,7678,75,75.0,35.37,0.472,24.13,56.39,5,Normal,Good,0,0,0
Zone_27,42,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,19.64,0.242,9.14,63.76,0,Normal,Good,0,0,0
Zone_28,42,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,11.52,0.139,8.57,61.39,4,Normal,Good,0,0,0
Zone_29,42,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,35.73,0.38,16.21,60.19,3,Normal,Good,0,0,0
Zone_30,42,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,26.67,0.404,17.46,64.31,11,Normal,Good,0,0,0
Zone_31,42,Commercial_Downtown,EVENT_SENSITIVE,9364,45,39.6,64.24,1.622,95.69,26.98,16,Normal,Good,1,4,1
Zone_32,42,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,34.33,0.424,17.53,62.56,3,Normal,Good,0,0,0
Zone_33,42,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,36.01,0.572,32.89,58.67,7,Normal,Good,0,0,0
Zone_34,42,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,36.01,0.706,40.22,55.31,1,Normal,Good,0,0,0
Zone_35,42,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,33.77,0.355,18.84,61.39,2,Normal,Good,0,0,0
Zone_36,42,Residential,PERIODIC_SPIKE,12737,62,62.0,42.65,0.688,37.67,54.17,2,Normal,Good,0,0,0
Zone_37,42,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,29.51,0.321,11.67,60.45,3,Normal,Good,0,0,0
Zone_38,42,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,77.83,54.28,0.697,41.9,46.77,8,Light Rain,Moderate,0,1,1
Zone_39,42,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,31.08,0.706,35.53,53.84,3,Normal,Good,0,0,0
Zone_40,42,University_District,PERIODIC_SPIKE,7930,55,55.0,42.49,0.773,50.5,50.41,6,Normal,Good,0,1,1
Zone_41,42,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,39.42,0.939,55.27,48.88,8,Normal,Good,0,0,0
Zone_42,42,University_District,PERIODIC_SPIKE,7369,58,58.0,35.0,0.603,31.36,57.57,4,Normal,Good,0,0,0
Zone_43,42,Commercial_Downtown,STABLE,3988,78,78.0,21.97,0.282,10.13,62.8,2,Normal,Good,0,0,0
Zone_44,42,Suburban_LowDensity,STABLE,3720,70,70.0,6.73,0.096,0.0,65.63,1,Normal,Good,0,0,0
Zone_45,42,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,35.91,0.413,16.15,63.8,5,Normal,Good,0,0,0
Zone_46,42,University_District,GRADUAL_IMPROVEMENT,8049,51,42.23,26.59,0.63,32.74,48.91,7,Light Rain,Moderate,0,0,0
Zone_47,42,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,29.39,0.507,24.82,58.85,4,Normal,Good,0,0,0
Zone_48,42,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,15.52,0.216,14.09,63.68,3,Normal,Good,0,0,0
Zone_49,42,University_District,STABLE,11539,59,59.0,49.41,0.837,52.61,47.97,7,Normal,Good,0,1,1
Zone_50,42,University_District,GRADUAL_DETERIORATION,11592,68,68.0,71.92,1.058,70.43,40.58,11,Normal,Good,0,2,1
Zone_01,43,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,54.52,0.909,56.75,47.43,5,Normal,Good,0,0,0
Zone_02,43,Residential,STABLE,12426,92,92.0,37.06,0.403,15.17,64.42,4,Normal,Good,0,0,0
Zone_03,43,University_District,EVENT_SENSITIVE,7685,63,63.0,40.72,0.646,31.47,56.77,2,Normal,Good,0,0,0
Zone_04,43,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,41.21,0.572,29.64,54.78,13,Normal,Good,0,1,1
Zone_05,43,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,25.52,0.387,17.54,59.87,7,Normal,Good,0,0,0
Zone_06,43,University_District,STABLE,8747,86,86.0,38.45,0.447,20.01,62.05,3,Normal,Good,0,1,1
Zone_07,43,University_District,GRADUAL_DETERIORATION,7267,42,42.0,46.49,1.107,67.71,44.12,7,Normal,Good,0,1,1
Zone_08,43,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,12.04,0.28,14.51,62.52,4,Normal,Good,0,0,0
Zone_09,43,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,11.94,0.13,9.78,65.08,1,Normal,Good,0,0,0
Zone_10,43,Residential,GRADUAL_DETERIORATION,15099,47,47.0,64.45,1.371,88.99,34.19,11,Normal,Good,0,3,1
Zone_11,43,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,35.6,26.42,0.742,42.75,42.58,6,Light Rain,Moderate,0,1,1
Zone_12,43,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,37.23,0.547,24.78,59.49,3,Normal,Good,0,0,0
Zone_13,43,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,62.1,7.33,0.118,11.75,56.97,2,Light Rain,Moderate,0,0,0
Zone_14,43,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,42.41,0.428,18.39,61.64,2,Normal,Good,0,0,0
Zone_15,43,Residential,GRADUAL_DETERIORATION,14863,86,71.21,69.11,0.971,65.59,33.64,4,Light Rain,Moderate,0,3,1
Zone_16,43,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,26.71,0.318,10.71,60.96,3,Normal,Good,0,0,0
Zone_17,43,Residential,EVENT_SENSITIVE,8064,48,48.0,23.19,0.483,19.74,60.84,2,Normal,Good,0,0,0
Zone_18,43,Industrial_Corridor,STABLE,3295,90,90.0,9.8,0.109,7.79,63.65,4,Normal,Good,0,0,0
Zone_19,43,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,15.6,0.193,11.67,64.99,1,Normal,Good,0,0,0
Zone_20,43,Commercial_Downtown,STABLE,3700,73,73.0,26.67,0.365,14.64,62.96,3,Normal,Good,0,0,0
Zone_21,43,Residential,GRADUAL_DETERIORATION,11645,74,74.0,56.08,0.758,34.98,58.04,6,Normal,Good,0,0,0
Zone_22,43,University_District,GRADUAL_DETERIORATION,7570,76,76.0,40.54,0.533,24.09,59.23,1,Normal,Good,0,0,0
Zone_23,43,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,43.88,11.45,0.261,15.22,54.39,4,Light Rain,Moderate,0,0,0
Zone_24,43,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,28.33,0.286,16.54,63.67,0,Normal,Good,0,0,0
Zone_25,43,Residential,STABLE,10790,71,58.79,30.48,0.518,22.65,51.88,4,Light Rain,Moderate,0,0,0
Zone_26,43,University_District,STABLE,7678,75,75.0,42.28,0.564,27.43,55.98,5,Normal,Good,0,0,0
Zone_27,43,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,10.19,0.126,7.5,61.68,1,Normal,Good,0,0,0
Zone_28,43,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,8.29,0.1,5.0,66.53,3,Normal,Good,0,0,0
Zone_29,43,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,34.0,0.362,12.82,60.61,3,Normal,Good,0,0,0
Zone_30,43,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,22.61,0.343,10.42,64.14,8,Normal,Good,0,0,0
Zone_31,43,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,64.38,1.431,84.8,33.04,13,Normal,Good,0,2,1
Zone_32,43,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,67.07,31.61,0.471,25.08,51.84,3,Light Rain,Moderate,0,0,0
Zone_33,43,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,52.16,30.4,0.583,30.71,51.05,9,Light Rain,Moderate,0,1,1
Zone_34,43,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,39.94,0.783,45.3,53.62,8,Normal,Good,0,0,0
Zone_35,43,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,28.19,0.297,16.13,61.05,0,Normal,Good,0,0,0
Zone_36,43,Residential,PERIODIC_SPIKE,12737,62,62.0,38.96,0.628,34.81,56.11,6,Normal,Good,0,0,0
Zone_37,43,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,37.08,0.403,20.26,60.96,3,Normal,Good,0,1,1
Zone_38,43,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,54.37,0.578,30.99,56.41,8,Normal,Good,0,0,0
Zone_39,43,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,36.43,21.93,0.602,34.3,47.05,0,Light Rain,Moderate,0,0,0
Zone_40,43,University_District,PERIODIC_SPIKE,7930,55,45.54,44.16,0.97,63.85,34.44,5,Light Rain,Moderate,0,0,0
Zone_41,43,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,29.32,0.698,34.68,55.29,5,Normal,Good,0,0,0
Zone_42,43,University_District,PERIODIC_SPIKE,7369,58,58.0,33.03,0.569,25.1,61.9,3,Normal,Good,0,0,0
Zone_43,43,Commercial_Downtown,STABLE,3988,78,78.0,13.37,0.171,11.57,60.45,7,Normal,Good,0,0,0
Zone_44,43,Suburban_LowDensity,STABLE,3720,70,57.96,3.49,0.06,11.36,55.3,3,Light Rain,Moderate,0,1,1
Zone_45,43,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,29.67,0.341,22.38,60.14,4,Normal,Good,0,0,0
